,Time,no_empty_1_rep_1,no_empty_1_rep_2,no_empty_1_rep_3,no_empty_0.5_rep_1,no_empty_0.5_rep_2,no_empty_0.5_rep_3,no_empty_2.5_rep_1,no_empty_2.5_rep_2,no_empty_2.5_rep_3,no_empty_5_rep_1,no_empty_5_rep_2,no_empty_5_rep_3,no_empty_10_rep_1,no_empty_10_rep_2,no_empty_10_rep_3,no_empty_15_rep_1,no_empty_15_rep_2,no_empty_30_rep_1,no_empty_30_rep_2,no_empty_30_rep_3,no_empty_15_rep_3,empty_0.5_rep_1,empty_0.5_rep_2,empty_0.5_rep_3,empty_1_rep_1,empty_1_rep_2,empty_1_rep_3,empty_2.5_rep_1,empty_2.5_rep_2,empty_2.5_rep_3,empty_5_rep_1,empty_5_rep_2,empty_5_rep_3,empty_10_rep_1,empty_10_rep_2,empty_15_rep_1,empty_15_rep_2,empty_15_rep_3,empty_30_rep_1,empty_30_rep_2,empty_30_rep_3,empty_T7_0.5_rep_1,empty_T7_0.5_rep_2,empty_T7_0.5_rep_3,empty_T7_1_rep_1,empty_T7_1_rep_2,empty_T7_1_rep_3,empty_T7_2.5_rep_1,empty_T7_2.5_rep_2,empty_T7_2.5_rep_3,empty_T7_5_rep_1,empty_T7_5_rep_2,empty_T7_5_rep_3,empty_T7_10_rep_1,empty_T7_10_rep_2,empty_T7_10_rep_3,empty_T7_15_rep_1,empty_T7_15_rep_2,empty_T7_15_rep_3,empty_T7_30_rep_1,empty_T7_30_rep_2,empty_T7_30_rep_3,empty_sigma70_0.5_rep_1,empty_sigma70_0.5_rep_2,empty_sigma70_0.5_rep_3,empty_sigma70_1_rep_1,empty_sigma70_1_rep_2,empty_sigma70_1_rep_3,empty_sigma70_2.5_rep_1,empty_sigma70_2.5_rep_2,empty_sigma70_2.5_rep_3,empty_sigma70_5_rep_1,empty_sigma70_5_rep_2,empty_sigma70_5_rep_3,empty_sigma70_10_rep_1,empty_sigma70_10_rep_2,empty_sigma70_10_rep_3,empty_sigma70_15_rep_1,empty_sigma70_15_rep_2,empty_sigma70_15_rep_3,empty_sigma70_30_rep_1,empty_sigma70_30_rep_2,empty_sigma70_30_rep_3,blank_rep_1,blank_rep_2,blank_rep_3
98,04:45:00,39606,25296,38974,6700,6214,6756,62244,62730,61904,51791,45559,51467,47214,49738,46660,61053,53958,49336,45220,41352,50088,14783,14450,21923,52532,52060,52870,63089,61229,62532,52641,52719,53820,52064,50809,44167,44501,39631,48521,50002,48204,31896,19823,19257,39744,40033,39154,44753,45644,44873,46892,47356,46690,47344,47522,43833,41664,41307,39584,46166,45320,39129,25832,25602,26231,56238,56819,71505,60684,59849,58533,50307,52212,50725,50098,51538,50297,46258,46047,46841,55014,55219,50751,358,249,198
99,04:48:00,39347,25396,38853,6726,6252,6788,62259,62208,61628,51604,45865,51563,47036,49523,46608,61729,53596,49680,45723,41561,50744,15042,14429,22290,53176,52503,52755,63055,61694,62858,52633,53251,54058,52341,50892,44261,44265,39541,48916,50184,47821,31773,20134,19312,39633,40316,39246,45489,45822,44920,47053,47182,46704,47290,47381,43466,41326,41633,39420,46107,45475,39257,25882,25548,26021,56331,56595,71090,61255,60745,59173,50690,52441,50672,50277,51339,50689,46349,45496,46888,54869,55907,50710,355,230,205
100,04:51:00,39515,25333,39139,6752,6176,6818,62643,62156,61630,52167,45982,51911,47593,49628,46688,61684,54028,49778,46066,41497,50718,14931,14500,22239,52539,52522,52417,62729,61293,62750,53031,52631,54030,52644,50847,44095,44118,39230,48608,50198,48005,31734,19891,19365,39875,40020,38856,44976,45353,44883,47108,47256,46765,47027,47167,43739,41514,41556,39823,46227,45548,39161,26102,25512,26195,56684,57205,71456,61093,60503,58856,50162,52797,50766,50020,51518,50953,46064,46228,47039,55007,55408,50539,344,232,214
101,04:54:00,39378,25206,38831,6729,6185,6755,62149,62365,61730,51913,46186,51203,47371,49549,47110,61796,53666,49488,45975,41246,50307,14893,14508,22468,53027,52781,52721,62884,62121,62856,53040,52859,54098,52410,51127,44690,44514,39490,48884,50178,48598,32115,19908,19335,39992,40468,38903,45081,45579,45504,47442,47026,47130,47209,47394,43574,41428,41343,39891,46316,45260,39372,25925,25648,25891,56093,57601,71718,61697,60083,58746,50216,52336,50974,49986,51534,51028,46076,46361,47191,55448,55896,50719,395,233,207
102,04:57:00,39441,25143,38806,6716,6178,6828,62287,61967,61619,51664,45806,51363,47190,49364,46680,61225,53472,49542,45939,41680,50576,14945,14588,22670,52657,52596,53115,62633,61562,62565,53250,53468,53930,51774,51054,44163,44476,39688,49129,50246,48472,31955,19835,19437,40211,40187,39138,44819,45706,45092,47359,47275,47142,47509,47667,43667,41620,41760,39527,46063,45445,39570,26019,25624,25991,56204,57398,71383,61599,61015,59018,50391,52582,50730,50375,51648,51189,46304,46613,47040,55447,56131,50872,367,241,206
103,05:00:00,39499,25126,39104,6683,6177,6828,62463,62087,61885,52116,46016,51585,47074,49511,46404,61925,53591,49223,45589,41640,50998,14885,14720,22978,52935,52351,52849,63180,61880,62932,53322,52918,53793,52743,51065,44344,44687,39556,48716,50250,48278,32149,20009,19438,40164,40408,39187,45333,45803,45427,47230,47645,46866,47588,47365,43704,41651,41434,39594,46122,45150,39581,25939,25610,26277,56316,57168,71875,61310,60703,59357,50406,52941,51303,50070,52119,50766,46353,46238,47328,55139,55384,50891,364,236,212
104,05:03:00,39490,25450,39242,6824,6220,6806,62479,62767,61891,52323,46470,52045,47777,49946,47105,61863,54042,49603,46098,41527,50737,14891,14542,23113,53008,52941,53175,62949,62470,63340,53272,53654,54092,52751,52075,44308,44413,40156,48949,50405,48719,31859,20157,19433,40122,40448,39381,45409,45843,45302,47237,46974,46895,47617,47213,43693,41283,41810,39543,46226,45810,39434,25899,25614,26054,56194,57568,72187,61281,60887,59638,50764,52322,51197,50307,51411,50886,45939,46437,47327,55084,55438,51202,369,232,205
105,05:06:00,39467,25380,39110,6799,6225,6857,62358,62285,62083,52336,46137,52186,47391,50165,47148,61776,54212,49494,46575,41560,50575,15148,14699,23252,53603,52560,52823,64071,62145,63598,53060,53457,54172,52404,51565,44530,44644,40224,48848,50217,48410,32060,20228,19373,40072,40318,39362,45359,45670,45098,47281,47034,46790,47573,47256,43413,41374,41524,39900,46327,45459,39452,26063,25344,26282,56559,57174,72785,61288,60476,58865,50756,52644,51153,50830,51456,51270,45848,46401,47581,54795,55464,51004,355,232,220
106,05:09:00,39669,25242,39234,6861,6228,6880,63188,62379,61979,52155,46031,51402,47763,49714,46983,62195,53693,49266,46516,41857,50403,15028,14675,23562,53402,52695,53172,63188,62384,62853,53152,53241,54302,52396,51711,44525,44742,40292,49670,50191,48668,32088,20106,19348,40297,40582,39365,45573,45746,45570,47245,47265,47143,47507,47423,43655,41061,41741,39739,45951,45563,39356,25968,25979,25893,56409,57156,72722,61423,61036,59625,50789,52753,50930,50051,51535,51070,46566,45904,47671,55235,55913,51199,364,251,199
107,05:12:00,39708,25526,39196,6782,6243,6921,63090,62931,62606,52444,46076,51939,47499,49742,47149,62657,53899,49795,46642,41747,50788,15124,14446,23547,53197,52672,52938,63466,62092,63237,53282,53679,54276,52906,51960,44562,44781,40250,49072,50652,48420,32132,20072,19516,40146,40951,39339,45294,46172,45447,47447,47824,47028,47761,47523,43593,41697,41737,40199,46477,45222,39639,26107,25659,26251,56559,57672,71891,61433,61174,59580,51209,53077,51172,50370,51606,51295,46048,46774,47839,55174,55511,51175,378,247,197
108,05:15:00,39640,25336,39105,6849,6224,6940,62806,63237,62428,52220,46416,52075,47625,49934,47404,62512,54113,49825,46393,41879,50896,15145,14728,23748,52981,53294,53484,63247,61735,63409,53352,53071,54066,52645,51764,44352,44982,40308,49087,50700,49134,32249,20086,19457,40224,40344,39744,45237,46224,45728,47189,47114,46825,47636,47309,43708,41355,41832,40089,46482,45465,39514,26250,25861,26426,56762,57479,72431,61339,60884,59105,50976,52469,51267,50389,51950,50787,46530,46435,48087,55020,55836,50813,355,230,204
109,05:18:00,39598,25499,39149,6847,6256,6932,62961,62665,62609,52824,46596,52147,47874,49768,47418,62685,53923,49646,46442,42087,51106,15104,14712,23851,53249,52782,53260,63442,62030,63729,53436,53667,54093,53129,52021,44830,44836,40393,48931,50635,49034,32161,20145,19500,40350,40685,39309,45120,46284,45547,47380,46918,47145,47764,47560,43930,41905,41779,40111,46285,45214,39293,26215,25591,26396,56582,57314,72443,61872,61207,59360,50991,53287,50990,50538,52069,51440,46410,46933,47436,55423,56300,51144,355,248,208
110,05:21:00,40105,25384,39485,6854,6252,6938,62724,63147,63124,52781,46319,51822,47739,50351,47675,62692,54469,50187,46409,41922,50981,15247,14644,24147,53352,52863,53316,63597,62293,63598,53331,53607,53753,52971,51849,44632,44685,40590,49136,50425,48836,32218,20091,19463,40180,40654,39572,45768,46088,45629,47740,47366,47190,47855,47403,43798,41428,42223,40219,46440,45584,39502,26151,25680,26331,57433,57430,73329,61745,61142,59683,50850,52846,51312,50032,51910,51110,46392,46716,47585,55698,55793,51206,366,245,189
111,05:24:00,39758,25490,39434,6934,6356,7033,63251,62915,62858,52950,46477,52368,47717,50176,48211,62790,54888,49826,46333,41793,51664,15206,14740,24130,53697,52358,53347,63601,62071,63429,53413,53883,54232,52514,52099,44616,44607,40460,49004,50454,48830,32329,19966,19548,40192,40518,39324,45523,46045,45659,47329,47900,47450,47985,47506,43977,41542,41924,40289,46224,45222,39869,26438,25850,26316,56522,57193,73480,61514,60753,59848,51101,52737,51499,50322,52158,51052,46481,46622,47547,55325,55286,50961,366,259,195
112,05:27:00,39994,25655,39505,6846,6265,6902,63173,62576,62726,53149,46742,52379,47616,50233,47387,62855,54025,50157,46463,41800,51307,15247,14739,24153,53188,52867,53482,63778,62241,63134,53680,53696,54629,52970,52787,44420,44919,40525,48954,50144,48989,32360,20110,19556,40075,40508,39395,45735,46015,45627,47537,47385,47084,47913,47436,43361,41555,41794,40762,46500,45367,39646,26104,25955,26319,56837,56969,73628,61912,60844,59226,51112,52999,51692,50488,51862,51126,46347,47198,48116,54976,55711,51591,362,237,224
113,05:30:00,39844,25575,39667,6956,6290,6988,63219,63084,63247,53383,46898,52222,48402,50701,47978,63235,54580,49759,46755,42003,51347,15204,14662,24818,53897,53034,53947,63128,62414,63445,53503,53846,54424,52755,52550,44530,44834,40222,48866,50712,49094,32158,20237,19340,40091,40524,39361,45625,46311,45471,47807,47520,47319,47705,47507,43841,41738,42047,40279,46767,45668,39868,26252,25759,26429,56976,57708,73392,62059,61316,59940,51046,53172,52114,50281,51897,51044,46207,46436,48157,55228,55399,51161,367,241,194
114,05:33:00,39915,25627,39245,6914,6387,6970,62921,63052,63387,53164,46356,52305,47963,50519,47955,63718,54690,49948,46537,42359,51360,15281,14890,24826,53654,53014,53533,63949,61958,63815,53770,53945,54305,52903,52360,44738,44817,40780,49192,49952,48837,32309,20189,19492,40555,41027,38984,45480,46110,45441,47759,48145,47272,47925,47445,43950,41630,42013,40143,46289,45894,40140,26443,25802,26419,56837,57386,73740,61971,61225,60182,50863,53426,51534,50721,51844,51675,46342,47179,48007,55262,55672,51412,366,243,213
115,05:36:00,40296,25705,39506,6944,6399,7029,63036,63366,63076,53361,46329,52620,48097,50504,48330,63410,54534,49855,46571,41957,51161,15301,14889,25048,53652,52702,53636,63279,62529,64247,53421,53807,54903,52932,52308,44576,45194,40524,48654,50569,49212,32341,20256,19701,40274,40667,39351,45645,46383,45680,47522,47765,46855,47967,47329,43954,41853,42053,40423,46831,45386,39651,26423,25962,26688,56975,57339,73671,62139,61504,59766,50999,52932,51845,50296,51925,51527,46470,46455,48523,55880,55895,51703,375,233,225
116,05:39:00,40085,25662,39631,6978,6332,7037,63096,63066,63746,53210,46499,52546,48344,50435,47798,63883,54358,49995,46813,42404,52032,15335,14959,25196,53735,53181,53626,64021,63006,63799,53659,54313,54835,53052,52783,44556,44860,40823,49354,50671,49015,32266,20238,19556,40261,40804,39622,45809,46177,45471,47639,47578,47397,47628,47640,44429,41954,42235,40551,46520,45851,39957,26387,26032,26490,56873,57788,74202,61576,60980,60235,50853,53087,51523,50204,52198,51078,46846,46872,47942,55396,56140,51779,359,239,202
117,05:42:00,40259,25671,39610,6930,6337,7028,63264,63186,63361,53154,46900,52411,48319,50846,48186,63869,54106,49936,46662,42087,51453,15319,14788,25111,53573,53654,54093,64401,62411,63908,53882,53605,54707,52702,53167,44824,45017,40688,48998,50605,49202,32698,20105,19780,40559,40933,39534,45689,46587,45949,47809,47348,47536,47889,47677,44240,41966,42371,40490,46298,45351,39763,26389,25682,26338,56836,57763,73739,61930,61180,59987,51107,53591,51698,50293,52045,51385,47047,46491,48559,55086,55781,51654,359,239,207
118,05:45:00,40047,25501,39697,6938,6358,6999,63406,63271,63269,53216,46270,52704,48535,50852,48425,63807,54444,49761,46612,42642,51745,15415,14910,25462,53512,53524,53421,63704,62262,64050,53850,54410,54643,53283,52566,45070,45048,41011,49101,50432,49358,32350,20228,19642,40178,41007,39460,46206,46459,45744,47854,47620,47115,47906,47600,43825,42165,41946,40733,46603,45834,39737,26359,25806,26536,56842,57894,74497,61800,61532,59857,50873,53051,51700,50416,51556,51330,46830,46921,48554,55487,56001,51954,363,239,217
119,05:48:00,40489,25824,39712,6986,6406,6976,63804,63657,63504,53689,47029,52812,48077,51170,48362,64160,54288,50096,46175,42627,51618,15289,14902,25824,53691,53294,53788,63979,62546,63835,53585,54110,54232,53335,53047,44833,44782,41217,48977,50540,49613,32360,20205,19543,40632,40844,39420,45781,46535,45461,47817,47368,47310,47927,47397,44115,41386,41990,40158,46645,45807,39959,26206,25908,26392,56643,57842,74537,61788,61308,60152,51031,53204,51554,50283,51828,51182,46541,46641,48639,55552,55653,51347,360,243,198
120,05:51:00,40226,25631,39851,6997,6392,7108,63464,63388,63286,53670,46705,52608,48212,50927,48651,64043,54300,49758,46922,42252,51792,15320,14864,25710,54038,53232,53448,63650,62470,63834,53843,54400,54485,52737,52964,45082,44949,41073,49201,50799,49612,32324,20218,19521,40259,41027,39574,45652,46553,45483,48274,47756,47739,47862,47911,44068,41980,42440,40522,46453,45370,40053,26578,25945,26382,57262,57919,74561,62333,61009,59837,51207,53391,51523,50360,52041,51253,46669,46780,48890,55520,55727,51745,354,232,204
121,05:54:00,40205,25688,39523,6962,6334,7103,63645,63527,64132,53864,46704,52643,48357,51135,48655,64371,54693,49589,46993,42739,51731,15404,14899,26056,53441,52923,53755,64540,62465,64044,53684,53896,54564,52880,52849,44629,44942,41062,49380,50622,49460,32250,20225,19695,40302,40926,39787,45962,46564,45827,47921,47450,47442,48202,47500,44053,41794,41951,40461,46519,45710,40439,26492,25768,26426,56982,57723,74549,61571,61810,60327,50991,53497,51871,50662,52063,51275,46830,46777,48540,55191,55961,51717,369,247,207
122,05:57:00,40227,25749,39853,7037,6474,6986,63903,63712,63486,53872,46856,52688,48655,50689,48493,65328,54991,50009,46640,42833,52143,15334,14894,26172,53814,53394,54372,64094,62565,64104,53725,54025,54689,53341,53453,44819,44694,41296,49272,50630,49643,32161,20228,19535,40434,40925,39261,45526,46052,45927,47735,47901,47353,48042,48003,43839,41708,42256,40954,46863,45627,40265,26638,25890,26628,56998,57941,75031,61713,61547,60092,51524,53456,52095,50962,52123,52181,46784,46949,48794,55634,55892,51745,355,264,206
123,06:00:00,40183,25685,39771,7014,6395,7086,63333,63720,63646,54213,47043,53003,48016,51414,48778,64651,54388,49970,46335,42765,51926,15516,14946,26355,53651,53399,53868,64169,62550,64588,54109,54358,54861,53514,53107,45161,44965,41063,49620,50378,49523,32511,20254,19778,40454,41255,39501,45726,46411,46281,47946,47831,47661,48199,47686,44038,41985,42048,40773,46342,45924,40216,26487,25855,26597,57220,57807,75122,62008,61506,60057,51375,53694,52250,50711,51656,51571,46805,47245,48515,55298,56242,51495,362,242,211
124,06:03:00,40286,25764,39503,6975,6364,7092,63732,63633,63423,53777,46811,52506,48110,50964,48744,64734,54483,50254,47454,42922,51786,15550,14973,26362,53852,53099,54321,63955,62890,64079,54032,54154,54671,53315,53777,44961,44927,41376,49383,50508,49898,32449,20248,19552,40401,40734,39387,45920,46416,45574,47713,47640,47156,47625,47552,43689,42097,42280,40465,46399,45629,40057,26498,26107,26517,57221,58101,75026,62243,61716,60379,51311,53710,52088,50954,51934,51616,47121,47156,48891,55120,55651,51970,367,230,208
125,06:06:00,39760,25725,39757,7001,6405,6985,63373,63517,63646,53510,46829,52611,48198,50831,48337,65002,55319,49913,47335,42603,51710,15514,14776,26478,54228,53553,53996,63702,63311,64123,53983,53983,54682,53543,53285,45059,45319,41294,49199,50714,49781,32413,20189,19543,40447,40865,39476,45635,46672,45920,48004,47382,47721,47772,47765,43970,41686,42257,41027,46834,45657,39919,26416,25928,26371,56973,57761,75562,62213,61538,60005,51406,53377,51835,50803,52065,51907,47282,47560,49154,55560,55807,51765,362,247,216
126,06:09:00,40033,25424,39547,6939,6374,7091,63603,63084,63561,53603,46381,52553,48070,51177,48675,64879,54393,49970,47047,42716,51928,15521,14927,26808,53808,53451,54297,64345,63204,63859,53858,54427,54400,52605,53585,44932,45087,41455,48983,50722,49881,32368,20301,19778,40009,40888,39742,45660,46244,45898,47647,48064,47641,48038,48021,43852,41312,42013,40995,46646,45108,40437,26415,25876,26632,57058,57595,75462,62230,61686,60611,51501,53291,51926,50886,51885,51434,46671,47096,48994,54985,55948,51924,376,233,213
127,06:12:00,40335,25626,39583,6929,6380,6977,63423,62911,63735,54395,46563,52936,48639,51227,48660,64769,54192,49819,46662,42726,52215,15576,14916,26753,53889,52932,54222,63598,63047,64264,53694,54321,54753,53311,53802,44728,45083,41391,49462,50517,49703,32261,20121,19731,40414,40933,39624,45849,46570,45880,48152,47600,47801,47945,47757,44092,42082,41811,41098,46937,45690,40852,26341,25846,26867,57722,57580,75609,61928,61531,60490,51133,53719,51820,50568,52357,51673,46774,47172,49108,56026,55728,51816,361,252,208
128,06:15:00,40235,26014,39922,7046,6314,7107,63687,63884,63942,54095,46620,53068,48508,51010,48922,65428,54461,50293,46456,42846,52548,15396,14869,27007,54090,53420,54230,64223,63238,64068,54218,53757,54891,52901,53998,45129,44967,41187,49146,50293,49934,32328,20139,19500,40649,40981,39528,45927,46315,45727,47926,48049,47538,48438,47760,43939,41823,42315,41218,46687,45810,40541,26502,25910,26619,56761,58062,76280,61712,61678,60425,51210,53560,51992,50477,52266,51431,46879,47326,49000,55392,56318,51860,370,241,228
129,06:18:00,40286,25470,39645,6917,6378,7008,63909,63830,63204,53693,47003,52713,48569,51083,49026,64892,54422,49696,46542,42701,52218,15537,14921,27281,54198,53435,54094,63583,62961,64216,54150,53700,54479,53153,53813,44920,45046,41874,49644,50786,50050,32566,20394,19610,40455,41032,39785,46189,46341,45847,47745,47554,47631,48375,47643,44084,42153,42160,40785,46846,45729,40656,26736,26206,26364,57057,58786,75434,62211,61460,59838,50934,53227,52542,50780,52403,52007,46992,47019,49271,55979,56062,52278,359,253,201
130,06:21:00,40320,25693,39694,6969,6435,7071,63573,63136,63447,53141,46563,52634,48678,50908,49158,65449,54404,49905,46730,42819,52092,15506,15067,27380,54428,53293,54008,64712,63332,64465,54613,54440,54971,52898,53591,44673,44992,41426,48887,50628,50278,32464,20352,19616,40507,40847,39049,45917,46413,45949,48155,47518,47376,48164,47671,44035,41977,42062,41141,46777,45372,40315,26671,25979,26613,57216,58441,75186,62589,61805,60637,51054,53576,52560,50559,52280,51553,46681,47322,49135,55392,56320,51768,351,247,201
131,06:24:00,40717,25830,39876,7101,6432,7141,63921,64064,63825,53821,47016,52865,48492,51467,49276,65970,54704,49674,46662,42916,52738,15516,15079,27686,54153,53300,54245,64188,62945,64171,54041,54303,54476,53180,53733,45042,45228,41949,48763,50460,49782,32302,20406,19609,40374,41007,39885,45984,46506,45962,47919,47738,47455,48112,47669,44017,42374,42155,41060,46937,45666,40401,26416,26096,26667,57541,58314,75638,62165,62192,60255,51740,53779,52518,49971,52264,51489,47216,47097,49409,55966,56261,51945,351,237,201
132,06:27:00,40289,25532,39508,6955,6368,7074,63480,63199,63741,53819,46486,52262,48153,51129,49466,65318,54256,50319,46729,43372,52113,15522,14981,27462,53750,53137,54212,64457,63245,64136,54147,54184,54922,53300,53835,44918,45145,41520,49190,50590,50345,32605,20224,19513,40545,41075,39803,45758,46326,45550,47772,47205,47224,48258,47989,44136,42067,41935,41113,46568,45515,40183,26544,26209,26653,57466,58374,75202,61753,61620,60929,51206,53664,51988,50585,52466,51596,46889,46684,49484,55987,55659,51891,347,246,196
133,06:30:00,40374,25800,39903,7050,6397,7133,63588,63617,64113,54144,46696,52916,48592,51324,48753,65931,54946,49920,46527,43184,52065,15464,14954,27643,53863,53059,54079,64297,63223,64179,54188,54518,54600,53194,53848,45123,45313,41708,48948,50244,50755,32619,20169,19530,40282,41007,39793,45731,46542,45890,48163,47901,47397,47916,47652,43920,41990,42573,41385,47081,45717,40529,26309,26205,26745,57211,58672,76434,61888,61696,60271,51041,53542,52196,50374,52514,52003,46799,47122,49375,55482,55861,51704,358,247,219
134,06:33:00,40564,25611,39822,7080,6410,7112,63514,63969,63476,53857,46615,52884,48712,51427,48890,66086,54312,50022,47075,42852,52372,15513,15119,27873,53958,53273,54586,64083,63203,64003,53820,55018,54882,52852,54146,45542,45187,41830,48938,50496,50629,32644,20183,19682,40853,41025,39710,45668,47025,45778,47873,48168,48014,48424,47861,44022,41972,42325,41311,46706,45668,40277,26536,26013,26525,57311,58593,75930,62081,61583,60666,51504,53535,52470,50543,52612,52006,46853,47304,49421,55798,55804,52195,352,241,210
135,06:36:00,40346,25790,39963,7039,6375,7156,63643,64204,63388,53853,46801,53044,48614,51192,49159,66147,54813,49753,46435,43319,52603,15516,15006,27735,53752,53475,54745,64005,62826,64025,54149,54308,55106,53110,54041,45014,45310,42221,49598,50254,50370,32337,20181,19591,40292,40909,39724,45802,46433,46048,48042,47847,48165,47773,47706,44089,41814,42605,41124,47042,45626,41108,26243,26055,26626,57494,57633,75879,62084,61361,60595,51467,53239,52333,50666,52235,51766,46680,47228,49377,55065,55959,52113,358,240,209
136,06:39:00,40384,25794,39684,7054,6397,7126,63740,63389,63528,54057,47076,52900,48589,51633,49146,66802,54393,49818,46539,43030,52610,15654,15029,28212,54231,53326,54396,64488,63027,63779,54312,54225,54742,53180,54015,45185,45333,42046,48976,50592,50724,32379,20311,19439,40887,41142,39744,46432,47324,46211,47943,47667,47839,48092,48016,44167,42177,42379,41768,46708,45931,40783,26796,26163,26648,57308,57940,76339,62415,62419,60200,50865,53524,52549,50729,51550,51879,46655,47412,49503,55606,55790,51409,354,229,199
137,06:42:00,40102,25720,39440,7019,6370,7163,63424,63594,63730,53989,46966,52772,48410,51412,49031,66167,54075,50138,46565,43370,52816,15574,15053,28352,53649,53417,54502,64207,63088,64301,53979,54522,54814,53560,54090,44786,44738,42221,48851,50244,50412,32391,20412,19442,40710,41104,39844,45929,46797,46290,47995,47951,47784,48140,47263,44158,42295,42043,41402,46553,45492,40638,26544,25955,26590,57226,58029,76185,62288,61921,60354,51396,53493,51861,50878,52190,51792,46969,47034,49726,55628,55717,51876,360,240,214
138,06:45:00,40381,25811,39871,7046,6437,7172,63265,63765,63725,54354,47143,52809,48936,51700,48968,66309,54697,50400,46545,43367,52488,15500,15083,28107,54231,53380,54135,64081,63262,64445,54413,54275,55093,53390,54196,45047,45044,42320,49019,50127,50170,32620,20459,19821,40238,41120,39904,45443,46566,45570,48053,47884,47443,48067,47617,43886,42054,42101,41406,46749,45593,40721,26587,26183,26720,56920,58121,76297,62170,61564,60705,51710,53234,52149,50151,52124,51618,47036,47359,49799,55587,56070,52157,345,255,218
139,06:48:00,40601,25897,40227,7086,6444,7149,64165,64060,64169,54341,46974,53096,48253,51630,49310,66301,54965,49806,46975,43506,52816,15561,15132,28686,54345,53357,54394,64707,63453,64345,54360,54217,55013,53303,54434,45246,44855,42288,49145,50472,50445,32433,20416,19728,40352,41068,39741,46459,46458,45715,48124,47874,47458,47721,47757,44154,41777,42581,41714,46910,45398,40733,26673,26031,26521,57634,58237,76371,61660,61608,60785,51319,53534,52188,50896,52461,52238,47286,47528,49835,55836,56098,52419,353,233,204
140,06:51:00,40293,25674,40308,7028,6376,7076,64065,63803,63590,54280,47105,52425,48867,51422,49246,67159,54269,50079,46668,43290,52507,15574,14961,28616,54230,53238,54522,64712,63373,63860,53969,53985,55002,53006,54143,45126,45207,42602,49193,50211,50790,32162,20346,19820,40748,40829,39649,46115,46919,46188,48281,47645,47344,48122,47806,43807,42229,42222,41773,46732,45741,40886,26860,26059,26619,57138,58580,76660,62227,61704,60395,51449,53396,52507,50898,52204,51729,47054,47036,49840,55657,55755,51972,361,251,217
141,06:54:00,39976,25780,39912,7027,6416,7154,63713,63413,63657,54096,46719,52799,48100,51497,48922,66581,54437,50077,46943,43679,52772,15524,15100,28701,54312,53776,54126,64452,63177,64412,54205,54530,54902,52881,54195,45206,45298,42306,49599,50222,51129,32454,20370,19792,40552,41355,39699,46079,46514,45826,47787,47852,47469,48076,47910,43798,41808,42346,41539,46972,45613,40589,26739,26193,26702,57128,58119,77112,62137,61516,61006,51305,53350,52965,50646,52813,52063,46803,47532,49998,55788,56084,52176,364,250,196
142,06:57:00,40856,25796,40217,7092,6397,7153,63344,63583,64211,54241,46904,52795,48785,51107,49130,66716,54657,50242,46845,43689,53050,15599,15009,28826,54108,53892,54161,64243,63256,64105,53773,54218,55034,52966,54727,45152,44957,42096,49114,50391,50989,32335,20188,19644,40606,40931,39537,45976,46621,46127,48423,47642,47741,48456,47885,43911,42030,42138,41558,47164,45490,40697,26955,25987,26458,57827,58384,76813,62378,61892,60139,51296,53419,52198,50838,52289,51902,47390,47009,49927,55576,56145,52273,369,251,217
143,07:00:00,40497,25629,39935,7038,6332,7103,63985,64269,63746,53990,46645,53130,48903,51542,49063,66901,54557,50365,46693,43569,52602,15654,14945,29104,54428,53384,54026,63918,63337,64478,53720,54257,55123,53493,55048,45377,45409,42723,49361,50282,50765,32306,20304,19641,40505,41247,39830,46279,46610,45778,47806,47767,47675,48106,47923,44349,42277,42645,41593,47061,45881,40634,26694,26211,26690,57451,58281,76868,62340,61985,60152,51243,53993,52469,50906,52478,51477,47084,47349,50572,55388,56088,52229,355,227,221
144,07:03:00,40446,25989,39949,7055,6400,7198,64082,63769,63707,54359,46870,53240,48685,51488,49084,66818,54702,49741,46909,43287,52570,15516,15061,29245,53912,53502,54704,64380,62852,64120,54391,54152,55067,52911,54374,45118,45002,42038,49308,50541,50903,32432,20414,19698,40669,41370,40146,46179,46592,46249,48239,47609,47528,48183,48110,44018,42267,42458,41689,46727,46203,40922,26659,26297,26592,57435,58593,77127,62735,61473,61036,51659,53379,52051,50535,52298,51590,46912,47418,50286,55013,55950,52104,359,242,203
145,07:06:00,40726,25795,39714,7071,6435,7143,63262,63302,64096,54180,46971,52883,48189,51546,49346,67367,54229,49709,46883,43389,52404,15571,14981,29224,54146,53599,54360,64068,62244,64367,54303,54459,54977,53337,54432,44991,45407,42393,49059,50791,51261,32427,20154,19775,40597,41076,40020,46077,46692,46255,48194,47818,47570,48109,48059,43876,41756,42120,41850,47019,45502,40897,26716,26007,26531,57352,58073,76223,62086,61758,60201,51119,53873,52062,50454,52052,51881,47075,47291,50190,55883,55891,52137,362,235,196
