,Time,no_empty_0.5_rep_1,no_empty_0.5_rep_2,no_empty_0.5_rep_3,no_empty_1_rep_1,no_empty_1_rep_2,no_empty_1_rep_3,no_empty_2.5_rep_1,no_empty_2.5_rep_2,no_empty_2.5_rep_3,no_empty_5_rep_1,no_empty_5_rep_2,no_empty_5_rep_3,no_empty_10_rep_1,no_empty_10_rep_2,no_empty_10_rep_3,no_empty_15_rep_1,no_empty_15_rep_2,no_empty_15_rep_3,no_empty_30_rep_1,no_empty_30_rep_2,no_empty_30_rep_3,empty_0.5_rep_1,empty_0.5_rep_2,empty_0.5_rep_3,empty_1_rep_1,empty_1_rep_2,empty_1_rep_3,empty_2.5_rep_1,empty_2.5_rep_2,empty_2.5_rep_3,empty_5_rep_1,empty_5_rep_2,empty_5_rep_3,empty_10_rep_1,empty_10_rep_2,empty_10_rep_3,empty_15_rep_1,empty_15_rep_2,empty_15_rep_3,empty_30_rep_1,empty_30_rep_2,empty_30_rep_3,empty_T7_0.5_rep_1,empty_T7_0.5_rep_2,empty_T7_0.5_rep_3,empty_T7_1_rep_1,empty_T7_1_rep_2,empty_T7_1_rep_3,empty_T7_2.5_rep_1,empty_T7_2.5_rep_2,empty_T7_2.5_rep_3,empty_T7_5_rep_1,empty_T7_5_rep_2,empty_T7_5_rep_3,empty_T7_15_rep_1,empty_T7_15_rep_2,empty_T7_15_rep_3,empty_T7_10_rep_1,empty_T7_10_rep_2,empty_T7_10_rep_3,empty_T7_30_rep_1,empty_T7_30_rep_2,empty_T7_30_rep_3,empty_sigma70_0.5_rep_1,empty_sigma70_0.5_rep_2,empty_sigma70_0.5_rep_3,empty_sigma70_1_rep_1,empty_sigma70_1_rep_2,empty_sigma70_1_rep_3,empty_sigma70_2.5_rep_1,empty_sigma70_2.5_rep_2,empty_sigma70_2.5_rep_3,empty_sigma70_5_rep_1,empty_sigma70_5_rep_2,empty_sigma70_5_rep_3,empty_sigma70_10_rep_1,empty_sigma70_10_rep_2,empty_sigma70_10_rep_3,empty_sigma70_15_rep_1,empty_sigma70_15_rep_2,empty_sigma70_15_rep_3,empty_sigma70_30_rep_1,empty_sigma70_30_rep_2,empty_sigma70_30_rep_3,blank_rep_1,blank_rep_2,blank_rep_3
1036,02:39:34,158,128,142,263,262,251,739,676,721,2348,2652,2257,9423,10183,10319,18985,16063,16242,43886,45431,45257,369,316,296,549,538,542,1727,1697,1714,5972,5516,5246,13523,13825,13366,23404,22908,23599,42176,41559,41336,423,344,333,699,701,778,2102,2140,2166,6331,5964,6384,13823,7864,13460,10821,11175,9093,39109,35646,34605,504,473,454,1012,1026,955,3151,2960,2975,7046,7034,6951,16080,17317,17583,26971,26937,25979,38855,38100,38334,140,52,67
1037,02:42:34,138,141,148,270,278,263,743,694,713,2385,2695,2309,9727,10402,10635,19477,16506,16886,44091,45968,46194,353,313,286,577,554,550,1818,1717,1782,6220,5659,5472,13793,14101,13774,24252,23404,24186,42513,41728,41709,428,357,333,714,690,812,2083,2227,2146,6278,6080,6364,13953,7926,13510,10885,11300,9235,39483,35662,34577,517,477,482,1006,1069,996,3204,3046,3077,7160,7178,7109,16481,17689,17925,27502,27508,26552,39242,38709,38558,119,68,53
1038,02:45:34,151,136,141,269,289,283,773,704,753,2465,2773,2470,10013,10686,10886,20043,16794,17072,44865,45999,46036,370,336,314,582,587,569,1825,1793,1830,6369,5824,5583,14178,14450,14024,24569,23891,24773,43110,42448,42351,450,370,339,705,716,813,2096,2242,2151,6409,6200,6477,14047,7984,13501,10979,11287,9344,39827,36163,34935,533,470,476,1047,1078,1000,3268,3071,3083,7385,7324,7237,16787,17982,18144,27740,27755,27034,39430,38978,38863,124,70,75
1039,02:48:34,159,141,156,299,285,272,797,728,770,2565,2863,2476,10254,10928,11047,20591,17244,17348,44725,46712,46346,364,336,320,597,584,594,1833,1836,1904,6435,5934,5768,14411,14700,14269,25039,24110,25201,43090,42418,42446,433,362,349,720,724,830,2154,2265,2228,6541,6250,6461,14032,8017,13618,11089,11488,9451,40079,36238,34966,523,491,479,1089,1104,1011,3353,3237,3228,7540,7417,7313,17011,18269,18588,28378,28296,27400,39730,39286,39330,107,76,54
1040,02:51:34,154,133,146,281,302,289,816,759,785,2641,2961,2573,10475,11152,11294,21031,17678,17716,45605,46985,46920,387,334,307,611,614,608,1922,1867,1923,6699,6071,5876,14767,15041,14606,25497,24630,25611,43399,42725,42646,432,352,345,731,714,842,2204,2290,2227,6513,6247,6543,14346,8103,13762,11020,11430,9545,40646,36221,35137,561,492,494,1120,1143,1037,3379,3233,3249,7652,7661,7614,17274,18782,18858,28732,28688,27837,40094,39858,40037,106,65,53
1041,02:54:34,155,140,150,290,275,288,849,763,806,2682,3072,2652,10776,11463,11610,21547,18094,18269,45815,47426,47175,394,353,314,623,622,584,1970,1918,2022,6891,6169,6048,15148,15317,14850,25791,24984,25974,43863,43218,43177,448,375,368,738,710,860,2236,2299,2217,6690,6367,6588,14381,8002,13927,11175,11513,9600,40513,36356,35663,569,517,506,1140,1143,1082,3501,3281,3295,7796,7747,7675,17509,18816,19336,28983,28825,27834,40429,39980,40056,124,70,66
1042,02:57:34,160,128,144,306,313,287,835,804,822,2808,3058,2693,11069,11504,11878,21986,18446,18669,45942,47872,47501,397,364,349,652,628,621,2028,1953,2046,6952,6314,6213,15361,15565,15231,26379,25416,26804,44081,43306,43461,447,368,365,751,770,865,2240,2349,2254,6719,6374,6700,14672,8137,14039,11279,11653,9755,41432,36678,35744,574,530,517,1149,1152,1088,3498,3393,3373,7895,7886,7849,17945,19227,19667,29358,29435,28348,40914,40300,40727,129,61,60
1043,03:00:34,168,141,175,290,303,302,862,816,836,2819,3142,2789,11375,12057,12003,22628,18962,18842,46765,48393,47841,401,349,337,661,637,639,2054,1996,2070,7173,6413,6413,15721,15898,15549,26533,25756,26670,44226,43721,43812,467,357,369,755,747,867,2229,2334,2310,6787,6550,6722,14548,8201,14024,11318,11643,9801,41661,37187,35595,559,533,514,1192,1185,1109,3576,3427,3452,8097,8006,8057,18154,19566,19687,29744,29834,28768,41028,40602,40962,125,78,54
1044,03:03:34,176,129,170,299,310,290,858,817,862,2929,3192,2841,11546,12053,12234,22913,19082,19324,47271,48581,48381,422,365,345,662,640,663,2096,2056,2139,7410,6595,6467,16064,16205,15820,27071,26337,27043,44615,43930,43794,469,393,340,777,764,905,2222,2394,2294,6776,6505,6815,14843,8169,14112,11377,11743,9905,41790,36888,35860,588,552,540,1190,1222,1132,3683,3468,3518,8210,8171,8175,18554,19927,19969,30172,30143,29173,41141,41032,40789,131,59,52
1045,03:06:34,165,141,164,320,308,317,935,872,892,2985,3292,2916,11749,12268,12377,23484,19528,19775,47254,48631,48543,419,365,366,676,672,656,2171,2089,2196,7519,6722,6635,16286,16348,16108,27300,26770,27508,45021,44334,44014,458,381,368,776,750,886,2289,2425,2345,6886,6621,6879,14810,8262,14258,11408,11790,9999,42202,37415,35767,587,516,530,1220,1211,1126,3729,3542,3556,8358,8339,8304,18844,20319,20290,30618,30454,29498,41163,41113,41512,135,57,66
1046,03:09:34,176,144,159,306,317,318,920,887,918,3048,3343,2988,12056,12556,12750,23856,19715,20112,47520,48843,48783,421,388,356,689,703,680,2182,2106,2234,7658,6774,6775,16434,16698,16304,27829,26922,27810,45005,44016,44330,474,388,360,776,771,901,2370,2440,2370,6869,6653,6928,14870,8304,14312,11460,11852,10078,42302,37358,36224,610,547,534,1209,1244,1152,3768,3582,3661,8557,8514,8460,19131,20318,20744,30952,30741,29747,41894,41293,41558,127,69,74
1047,03:12:34,173,153,154,328,331,314,945,897,939,3103,3371,3045,12179,12597,12896,24278,20267,20465,48617,49266,49410,411,380,350,686,704,707,2239,2206,2295,7865,6970,6928,16819,16790,16632,28133,27081,28394,45500,44590,44374,475,394,378,795,755,917,2304,2421,2351,6929,6604,6902,14994,8241,14524,11610,11892,10172,42662,37723,36239,599,573,555,1244,1298,1198,3848,3646,3730,8686,8623,8465,19196,20456,20928,31137,31048,29942,41694,41155,41810,109,56,54
1048,03:15:34,176,144,169,317,310,316,953,910,944,3158,3488,3103,12464,12946,13121,24607,20541,20732,48612,50107,49523,391,374,370,720,697,725,2281,2224,2290,7967,7053,7075,16979,17166,16946,28377,27446,28531,45382,44606,44467,481,414,380,787,780,930,2336,2443,2380,6914,6685,7033,15045,8355,14499,11751,11965,10278,42988,37833,36548,624,586,569,1252,1299,1204,3936,3727,3792,8694,8702,8677,19428,20986,21261,31273,31036,30328,41907,41903,42092,131,82,67
1049,03:18:34,172,160,146,311,333,333,969,942,955,3198,3541,3211,12640,13066,13366,25177,20736,20867,48399,49865,49695,420,377,357,723,734,731,2327,2243,2352,8170,7184,7222,17312,17255,17014,28680,27859,28679,45853,44983,44934,479,398,377,800,758,952,2384,2495,2408,7008,6714,7093,15170,8357,14628,11669,12109,10312,43049,37742,36752,614,588,560,1295,1328,1242,3976,3777,3798,8729,8744,8764,19464,20982,21286,31314,31365,30247,41810,41800,41912,128,64,67
1050,03:21:34,178,145,161,315,331,313,994,950,955,3219,3596,3270,13002,13372,13614,25553,21162,21160,49171,50146,49969,433,406,393,753,740,733,2410,2299,2378,8265,7308,7305,17529,17538,17458,28845,28129,29324,45929,45440,45186,498,388,376,789,786,964,2390,2502,2383,7034,6743,7107,15236,8405,14729,11843,12042,10313,43767,37924,37130,605,589,588,1301,1326,1253,4019,3795,3860,8922,8928,8945,19856,21187,21546,31669,31549,30896,42538,41861,42832,137,74,70
1051,03:24:34,182,143,181,310,334,332,996,975,1004,3350,3642,3293,13146,13696,13915,25801,21322,21566,49516,49932,50205,439,401,395,762,751,718,2455,2388,2432,8436,7376,7464,17833,17824,17564,29143,28327,29475,46264,45652,45387,496,399,398,817,790,977,2407,2472,2416,7102,6868,7038,15284,8349,14610,11855,12159,10425,44162,38238,37054,643,602,591,1334,1342,1292,4062,3914,3889,9121,9027,9011,20022,21448,21706,31971,31980,30853,42245,42176,42530,129,80,66
1052,03:27:34,187,160,168,324,350,339,1056,977,984,3440,3706,3419,13437,13858,14145,26330,21471,21766,49583,50632,50565,446,420,388,763,762,754,2436,2382,2480,8573,7560,7539,18019,18021,17781,29568,28671,29750,46432,45654,45524,485,398,386,814,801,981,2376,2532,2431,7142,6961,7159,15338,8416,14942,11916,12182,10428,43947,38281,37071,635,619,600,1334,1393,1293,4182,3928,4002,9174,9030,9199,20258,21711,21900,32283,32096,31301,42384,42405,43037,131,74,56
1053,03:30:34,182,169,168,331,343,341,1058,990,1001,3485,3771,3432,13625,14021,14277,26695,21753,22049,49511,50306,50666,447,412,391,777,764,777,2496,2412,2524,8646,7670,7680,18400,18159,17822,29618,28681,30130,46296,45687,45927,504,401,380,807,793,1015,2441,2499,2476,7089,6891,7156,15421,8611,14782,11857,12161,10615,44457,38110,37142,655,624,594,1376,1363,1281,4176,3942,4034,9210,9267,9210,20423,21967,22192,32859,32640,31640,42726,42594,42950,121,71,64
1054,03:33:34,174,160,174,339,321,330,1085,1013,1028,3568,3809,3514,13668,14196,14482,27118,22288,22427,49856,51370,50743,453,428,413,790,803,795,2587,2504,2560,8786,7759,7781,18398,18390,18099,29999,28923,30515,46281,46051,46113,476,403,390,849,824,1013,2422,2551,2491,7244,6889,7289,15579,8536,14882,11924,12230,10636,44158,38697,37485,636,621,599,1346,1419,1317,4190,4017,4112,9372,9346,9291,20614,22230,22408,32805,32501,31795,42513,42773,43447,139,57,67
1055,03:36:34,185,159,167,364,365,323,1087,1029,1064,3578,3888,3548,14019,14213,14649,27727,22754,22834,49797,51062,51265,454,417,404,802,791,797,2602,2500,2568,9016,7829,7890,18786,18599,18266,30052,29512,30401,46644,46242,46276,499,422,394,844,814,1029,2488,2590,2475,7201,7008,7282,15749,8533,14842,12007,12307,10676,44544,38399,37580,649,626,608,1376,1439,1315,4265,4084,4145,9347,9493,9335,20893,22418,22644,32808,32821,31622,42980,43046,43049,117,76,67
1056,03:39:34,173,156,173,343,351,336,1106,1064,1080,3640,3975,3649,14231,14468,14792,27943,22918,23035,50340,51393,51197,461,416,414,784,819,807,2673,2547,2639,9101,7903,8028,18922,18719,18483,30611,29825,31024,46560,46697,46116,516,409,409,835,841,1045,2458,2598,2524,7298,6990,7260,15676,8562,15023,12146,12325,10760,44859,38757,37681,666,638,632,1404,1452,1344,4353,4106,4170,9503,9563,9603,20853,22523,22766,33121,32974,32262,43167,43017,43577,129,79,55
1057,03:42:34,183,159,188,350,350,345,1102,1071,1084,3680,3994,3676,14388,14642,15053,28460,23092,23127,50642,51255,51869,464,436,415,828,810,840,2637,2646,2714,9374,8076,8143,19127,19074,18668,30644,29819,31283,47013,46545,46372,516,399,408,847,836,1042,2476,2580,2513,7329,7051,7222,15697,8567,15106,12166,12359,10724,45431,38751,37728,679,636,615,1416,1455,1375,4345,4135,4234,9582,9600,9687,21195,22872,23016,33476,33282,32178,43150,43276,43523,133,65,62
1058,03:45:34,204,160,175,365,350,356,1170,1093,1098,3774,4124,3745,14573,14779,15162,28633,23112,23638,50940,51926,51621,481,456,425,853,843,807,2674,2621,2695,9370,8146,8180,19241,18993,18902,31091,30136,31100,46972,46610,46457,508,417,392,841,850,1042,2487,2652,2543,7353,7036,7289,15741,8630,15241,12096,12490,10926,45557,39096,37538,675,654,630,1417,1474,1377,4472,4198,4341,9728,9884,9706,21214,23126,23229,33528,33408,32688,43734,43548,44029,134,74,60
1059,03:48:34,190,168,176,354,354,355,1176,1103,1109,3826,4148,3858,14747,14855,15287,29183,23439,23757,51173,51767,51810,480,425,430,851,831,828,2789,2600,2763,9566,8246,8327,19580,19397,19292,31287,30233,31802,47094,46946,46702,499,416,403,845,839,1055,2488,2630,2567,7473,7100,7433,15726,8679,15173,12257,12542,10889,45557,38799,37668,706,663,629,1434,1485,1392,4468,4204,4269,9910,9713,9931,21382,23237,23181,33805,33431,32603,43902,43601,44219,121,72,53
1060,03:51:34,201,158,171,361,380,357,1181,1115,1106,3909,4192,3895,14874,15106,15594,29690,23571,23840,51338,51606,52164,491,443,431,854,852,850,2770,2702,2794,9661,8324,8435,19610,19486,19267,31220,30506,31600,47160,47198,46587,523,422,391,859,826,1087,2492,2695,2572,7474,7098,7397,15843,8609,15400,12310,12577,11018,46086,39143,37857,698,651,637,1484,1521,1397,4518,4289,4328,9884,9888,10007,21547,23356,23559,33906,33894,32863,43584,44034,44539,138,81,54
1061,03:54:34,201,166,168,366,362,336,1162,1133,1126,3916,4212,3949,15187,15348,15672,29920,23958,24326,51271,52229,52287,503,426,429,864,881,875,2814,2706,2866,9742,8335,8574,19972,19526,19452,31696,30343,31973,47558,46878,47005,501,426,411,868,834,1093,2580,2677,2554,7459,7181,7500,15876,8677,15130,12201,12653,11029,46337,39039,38018,702,648,648,1468,1545,1442,4559,4292,4440,9992,9973,10067,21668,23517,23696,34128,34102,33091,44096,43845,44640,129,71,55
1062,03:57:34,189,175,164,360,373,358,1182,1146,1192,3972,4345,4004,15256,15522,15933,30138,24302,24551,51524,52604,52649,501,461,450,867,874,858,2867,2737,2856,9888,8470,8684,20115,19747,19817,31769,30870,32068,47772,47161,47424,517,434,397,856,836,1097,2522,2688,2590,7418,7194,7469,16024,8732,15379,12194,12608,11103,46296,38963,37967,746,674,650,1479,1558,1447,4613,4354,4490,10087,10085,10094,21863,23572,23724,34373,34280,32762,44119,43860,44403,128,71,62
1063,04:00:34,210,169,185,362,368,346,1207,1129,1196,4022,4346,3956,15471,15612,16127,30564,24319,24872,51499,52300,52550,512,438,444,849,884,866,2834,2784,2915,10059,8604,8727,20142,20032,19748,32138,30995,32490,47664,47530,47565,508,429,413,872,855,1098,2545,2671,2618,7533,7310,7626,16309,8776,15628,12331,12639,11316,46371,39405,38465,713,683,642,1515,1591,1449,4575,4367,4479,10111,10153,10171,21969,23815,23935,34544,34423,33667,44170,44275,45019,148,65,47
1064,04:03:34,190,156,174,367,375,352,1203,1161,1189,4111,4356,4104,15524,15797,16243,30920,24374,24889,51396,52659,52571,504,456,441,878,919,909,2928,2768,2980,10122,8657,8749,20278,20088,19988,32009,31068,32263,47806,47442,47069,527,437,414,875,869,1118,2586,2693,2617,7478,7227,7563,16097,8722,15375,12400,12611,11161,46927,39310,38518,731,666,657,1509,1567,1474,4689,4420,4475,10280,10197,10335,21931,23720,24131,34723,34340,33490,44402,44090,44902,137,69,80
1065,04:06:34,198,162,171,379,379,361,1245,1202,1206,4202,4449,4089,15861,15912,16312,31157,24620,24778,51561,52909,52330,490,464,448,919,920,908,2943,2804,2959,10273,8737,8897,20514,20205,20180,32323,31427,32491,48328,47751,47700,504,438,412,880,871,1130,2605,2727,2630,7532,7311,7666,16125,8717,15651,12283,12644,11289,46988,39808,38270,713,676,640,1563,1557,1451,4680,4413,4527,10354,10380,10339,22122,23765,24364,34585,34665,33374,44111,44280,45154,117,79,70
1066,04:09:34,194,155,173,390,381,362,1228,1163,1227,4223,4512,4193,15934,16093,16591,31618,24829,25233,51747,52879,52803,519,472,451,898,896,899,2963,2840,2949,10264,8810,8968,20640,20246,20196,32460,31517,32819,48223,48300,47553,527,445,416,882,871,1156,2590,2759,2629,7644,7370,7591,16157,8765,15526,12402,12858,11337,46868,39427,38449,740,697,649,1521,1621,1488,4738,4426,4609,10367,10341,10430,22159,23979,24339,34652,34722,33626,44693,44641,44849,112,71,66
1067,04:12:34,200,184,188,374,374,365,1302,1209,1213,4228,4583,4226,15905,16204,16618,32120,25082,25537,51962,52823,53245,501,469,465,938,912,929,3009,2913,3013,10498,8797,9127,20825,20547,20410,32671,31642,33001,48086,48129,47715,524,432,430,900,884,1161,2604,2763,2627,7652,7336,7618,16159,8775,15435,12410,12696,11439,47249,39543,38296,740,675,672,1544,1607,1502,4814,4572,4638,10386,10398,10518,22493,24552,24466,35076,34679,34020,44381,44574,44819,132,77,56
1068,04:15:34,215,175,177,382,397,388,1277,1212,1252,4265,4633,4256,16217,16207,16900,32410,25289,25293,51942,53268,53256,537,486,467,928,955,930,3043,2931,3067,10600,8884,9162,21001,20811,20478,32726,31791,33097,47942,47932,48144,520,429,435,889,876,1175,2610,2764,2656,7614,7363,7703,16348,8698,15535,12665,12858,11375,47429,39662,38485,747,655,682,1575,1612,1493,4835,4522,4582,10384,10400,10620,22320,24352,24612,35194,34942,33944,44518,44760,45390,128,63,68
1069,04:18:34,219,168,173,387,393,375,1294,1196,1244,4396,4660,4339,16354,16339,17112,32977,25308,25733,52686,53484,54030,522,467,467,914,937,940,3072,2931,3034,10766,9020,9205,20971,20865,20619,32891,32150,33570,48120,47669,48075,529,431,421,910,864,1181,2627,2760,2668,7708,7465,7753,16476,8835,15670,12549,12870,11456,47635,39840,38666,744,700,675,1572,1613,1548,4820,4557,4671,10659,10694,10684,22604,24405,24883,35442,34812,34134,44676,44602,45769,139,75,67
1070,04:21:34,217,168,184,380,394,399,1331,1241,1248,4427,4679,4378,16526,16575,17058,33043,25701,25864,52509,52974,53856,505,462,475,948,939,942,3135,2976,3088,10883,9107,9231,21393,20970,20726,33135,32206,33336,48325,47811,47823,521,435,423,880,904,1226,2620,2773,2643,7637,7426,7755,16457,8739,15747,12608,12840,11521,48165,39829,38860,756,715,681,1597,1670,1548,4842,4658,4728,10522,10646,10789,22604,24596,24648,34998,34968,34202,45145,44724,45945,135,59,49
1071,04:24:34,218,164,179,379,395,391,1321,1252,1247,4433,4723,4448,16590,16573,17237,33499,25770,26254,52848,53103,53815,540,483,479,955,973,982,3087,3017,3098,10984,9129,9341,21367,20986,20859,33167,32281,33565,48124,48216,48503,540,450,453,904,876,1207,2629,2782,2670,7706,7459,7731,16359,8804,15668,12816,13007,11751,48259,39881,38874,747,717,706,1568,1659,1517,4862,4621,4788,10599,10632,10767,22896,24544,24879,35505,35677,34157,44824,44934,45569,137,64,61
1072,04:27:34,227,171,185,389,390,392,1335,1273,1253,4457,4757,4442,16595,16673,17460,34014,25805,26260,53092,53618,53588,508,467,470,964,968,975,3151,3001,3157,11036,9139,9419,21611,21230,21063,33166,32262,33773,48467,48243,48177,550,446,439,910,898,1215,2663,2813,2697,7777,7471,7820,16541,8888,15916,12644,13086,11719,48551,39871,39236,735,723,689,1589,1665,1560,4932,4678,4766,10627,10638,10809,22740,24740,24996,35353,35529,34289,45004,44956,45995,148,74,61
1073,04:30:34,217,165,178,390,398,401,1366,1317,1306,4450,4734,4533,16678,16830,17529,34339,26033,26474,52876,53684,54171,534,471,465,982,969,955,3159,3086,3201,11178,9308,9475,21696,21249,21050,33192,32536,33738,48837,48364,48166,534,452,406,943,885,1240,2646,2777,2676,7726,7459,7831,16523,8821,15825,12833,13017,11773,48317,40389,38769,758,707,687,1644,1708,1533,4969,4660,4831,10830,10795,10881,22941,24894,24981,35631,35455,34504,44824,44990,45887,137,83,53
1074,04:33:34,225,184,176,383,407,380,1372,1286,1327,4548,4842,4547,16850,16796,17620,34244,26234,26481,52978,53548,53878,543,517,469,971,958,976,3194,3117,3196,11235,9249,9570,21603,21369,21111,33374,32805,34060,48458,48330,49016,526,436,439,942,877,1235,2656,2825,2721,7729,7496,7902,16475,8865,15828,12766,12962,11729,48696,40572,38981,772,724,696,1637,1719,1558,5074,4698,4865,10754,10840,10959,23050,24961,25097,35863,35592,34412,45422,44850,46077,133,68,68
1075,04:36:34,223,178,190,391,423,409,1341,1305,1296,4563,4864,4586,16955,17090,17692,34779,26107,27013,53050,54125,54126,521,503,488,958,995,988,3294,3085,3222,11252,9357,9619,21822,21392,21186,33669,32740,34072,48802,48412,48684,528,439,436,923,897,1269,2677,2820,2751,7834,7574,7850,16567,8932,15873,12762,13127,11800,48713,40396,39261,744,737,692,1600,1708,1565,5031,4760,4833,10839,10816,11067,22967,25222,25308,35903,35501,34944,45286,45310,45889,155,64,56
1076,04:39:34,223,180,176,399,395,412,1392,1328,1303,4578,4925,4595,17169,17268,18115,35102,26283,27068,53064,53846,54052,534,499,497,1019,969,1002,3274,3093,3268,11524,9443,9698,21908,21708,21397,33612,32629,34497,49015,48422,48410,534,462,438,907,879,1265,2652,2888,2717,7877,7629,7921,16713,8793,15902,12756,13012,11847,49195,40297,39108,774,724,710,1666,1716,1571,5018,4726,4865,10793,11053,10980,23265,24983,25460,36032,35796,35095,45179,45215,45979,140,78,63
1077,04:42:34,221,173,186,397,393,392,1411,1348,1311,4611,4933,4653,17152,17203,18066,35680,26640,27409,53292,53518,54422,546,517,519,997,1002,1019,3238,3131,3270,11554,9446,9827,22128,21839,21496,34089,33186,34514,48623,48787,48746,536,460,404,911,907,1279,2662,2834,2744,7800,7574,7975,16600,8873,15926,12886,13172,11921,49656,40892,38914,790,738,710,1664,1714,1585,5002,4832,4858,10973,11043,11234,23228,25177,25350,35999,35863,34976,45369,45593,46355,134,67,68
1078,04:45:34,249,174,198,398,413,405,1376,1350,1315,4670,4988,4716,17075,17431,18101,35614,26732,27140,53127,54077,54375,543,502,487,1010,1013,1049,3313,3152,3300,11618,9466,9749,22169,21727,21681,34056,33140,34300,49281,48619,48639,544,449,441,943,914,1277,2649,2831,2688,7824,7615,7896,16623,8890,15961,12790,13219,11960,49734,40766,39565,774,741,720,1670,1714,1630,5085,4778,4889,10859,11153,11060,23143,25439,25460,36174,35827,34921,45668,45163,46427,130,65,56
1079,04:48:34,210,160,188,401,400,412,1418,1343,1364,4737,5025,4706,17361,17418,18226,36191,26538,27075,53440,53696,54233,532,502,496,1025,1009,1002,3327,3166,3295,11766,9489,9894,22377,21805,21654,34107,33170,34563,48824,48695,49062,548,452,443,924,909,1316,2650,2868,2779,7885,7584,7964,16744,8902,15961,12759,13269,12065,49751,40656,39335,788,743,713,1670,1756,1622,5064,4786,4977,10997,11049,11263,23568,25365,25576,36153,35998,35124,45954,45406,46384,148,81,67
1080,04:51:34,233,171,171,410,393,398,1410,1344,1393,4738,5060,4729,17470,17412,18379,36495,27032,27299,53461,54024,54345,543,520,482,1052,1058,1043,3378,3143,3343,11877,9629,10032,22180,22213,21850,33834,33399,34451,48996,49453,49131,551,446,436,946,888,1298,2711,2820,2779,7873,7556,7985,16693,8885,16120,12812,13152,11974,49865,40270,39399,767,749,709,1647,1751,1643,5131,4809,5007,10920,11216,11214,23569,25336,25679,36378,36041,35280,45475,45695,46358,135,78,54
1081,04:54:34,240,182,189,414,413,390,1422,1368,1370,4816,5081,4792,17518,17752,18451,37003,27105,27581,53489,54244,54574,558,503,510,1047,1024,1038,3438,3206,3362,11996,9675,9943,22406,22102,21836,34308,33393,34651,49210,49191,48908,542,460,438,943,930,1314,2696,2868,2776,7941,7580,7995,16788,8879,16016,12938,13320,12066,50097,40471,39632,791,765,707,1693,1743,1643,5180,4872,4956,10995,11135,11303,23842,25654,25648,36378,36204,35403,45482,45942,46692,139,70,59
1082,04:57:34,229,163,191,419,413,397,1455,1354,1371,4863,5117,4868,17796,17657,18490,36920,26754,27740,52992,53841,54784,536,521,502,1049,1021,1021,3424,3208,3423,12016,9734,10009,22324,22255,22066,34554,33382,34683,49278,49064,49274,548,450,445,917,935,1317,2688,2868,2788,7973,7663,8084,16878,8993,16134,13016,13184,12182,50331,40420,39177,804,754,739,1696,1766,1605,5181,4866,5006,11104,11216,11303,23554,25646,25922,36597,36250,35440,45712,45583,46447,137,65,55
1083,05:00:34,234,161,189,411,402,397,1452,1367,1367,4909,5185,4820,17870,17683,18747,37144,27223,27783,53366,54273,54983,577,516,485,1035,1039,1046,3387,3240,3378,12041,9842,9942,22581,22102,22067,34300,33623,34885,49550,48918,49365,546,461,426,950,897,1380,2674,2881,2804,7867,7608,8004,16700,8843,15948,13037,13313,12006,50476,40486,39317,770,755,726,1680,1771,1610,5267,4921,5017,11054,11319,11357,23556,25619,25631,36160,36497,35432,45566,45795,46505,146,59,68
1084,05:03:34,248,181,186,411,430,409,1453,1375,1387,4879,5174,4877,17898,17817,18661,37388,27327,27745,53554,54308,55012,562,520,527,1033,1056,1025,3471,3260,3425,12122,9696,10083,22722,22371,22268,34428,33676,35091,49058,49350,49307,562,460,433,943,933,1372,2748,2957,2839,7963,7581,8054,16809,8961,16119,12905,13384,12114,50571,40536,39441,775,765,712,1699,1785,1638,5236,4916,4962,11060,11296,11355,23614,25481,25864,36445,36493,35280,46181,45844,46689,121,67,46
1085,05:06:34,258,176,197,413,422,413,1460,1407,1356,4960,5235,4906,17927,17839,18877,38064,27270,27915,53725,54759,54984,545,537,506,1049,1049,1027,3467,3281,3452,12312,9844,10191,22554,22208,21902,34512,33452,35219,49582,49355,49283,553,474,446,962,926,1346,2747,2914,2856,7940,7652,8019,16872,9001,16079,12952,13438,12239,50571,40740,39853,815,741,739,1688,1812,1633,5282,4892,5065,11008,11183,11370,23588,25551,25991,36523,36329,35703,46154,46236,46295,139,72,53
1086,05:09:34,230,185,186,411,399,408,1485,1374,1405,4884,5277,4948,17990,17772,18785,38057,27431,28181,53599,54714,54908,567,528,533,1073,1060,1061,3468,3312,3482,12353,9885,10166,22815,22197,22068,34650,33675,35307,49430,49146,49106,561,467,436,952,910,1398,2692,2898,2772,7836,7662,8041,16926,8938,16261,13063,13403,12206,51036,40939,39822,815,760,752,1690,1793,1676,5229,4907,5057,11195,11386,11416,23744,25751,25901,36405,36627,35771,45810,46068,46695,127,65,62
1087,05:12:34,242,159,187,393,418,400,1520,1417,1458,5013,5317,4945,17993,18104,18860,38265,27267,28109,53490,54279,54836,564,513,533,1060,1044,1097,3495,3300,3470,12396,9840,10316,22734,22622,22421,34652,33876,35555,49846,49369,49306,561,475,443,959,926,1389,2725,2953,2824,7956,7725,8108,16966,8881,16178,13032,13459,12320,51230,40853,39919,818,752,710,1701,1757,1639,5283,4944,5076,11196,11339,11542,23897,25812,26136,36763,36520,35716,46047,45872,46639,136,67,53
